Datastream Name;Device ID;Property Name;Time Of Measure;Value;Unit Of Measurement
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-27T00:00:00Z;25.6;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-27T01:00:00Z;26.3;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-27T02:00:00Z;27;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-27T03:00:00Z;27.3;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-27T04:00:00Z;26.9;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-27T05:00:00Z;25.4;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-27T06:00:00Z;23.3;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-27T07:00:00Z;20.1;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-27T08:00:00Z;17;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-27T09:00:00Z;14.7;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-27T10:00:00Z;16.5;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-27T11:00:00Z;17.5;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-27T12:00:00Z;17.4;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-27T13:00:00Z;16.3;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-27T14:00:00Z;16.3;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-27T15:00:00Z;15.6;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-27T16:00:00Z;16.4;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-27T17:00:00Z;17.5;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-27T18:00:00Z;19;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-27T19:00:00Z;34;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-27T20:00:00Z;41.9;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-27T21:00:00Z;40.6;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-27T22:00:00Z;41.2;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-27T23:00:00Z;43.4;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-28T00:00:00Z;66.9;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-28T01:00:00Z;70.7;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-28T02:00:00Z;74.6;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-28T03:00:00Z;79.2;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-28T04:00:00Z;80.3;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-28T05:00:00Z;77.5;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-28T06:00:00Z;76.1;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-28T07:00:00Z;79;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-28T08:00:00Z;85.6;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-28T09:00:00Z;80.4;Percentage(%)
