date,hurs_CMCC-CM2-SR5,hurs_CNRM-ESM2-1,hurs_EC-Earth3-Veg,hurs_IPSL-CM6A-LR,hurs_MIROC6,hurs_MPI-ESM1-2-HR,hurs_NorESM2-MM,hurs_UKESM1-0-LL,pr_CESM2,pr_CMCC-CM2-SR5,pr_CNRM-ESM2-1,pr_EC-Earth3-Veg,pr_IPSL-CM6A-LR,pr_MIROC6,pr_MPI-ESM1-2-HR,pr_NorESM2-MM,pr_UKESM1-0-LL,tasmax_CNRM-ESM2-1,tasmax_EC-Earth3-Veg,tasmax_IPSL-CM6A-LR,tasmax_MIROC6,tasmax_MPI-ESM1-2-HR,tasmax_NorESM2-MM,tasmax_UKESM1-0-LL,tasmin_CNRM-ESM2-1,tasmin_EC-Earth3-Veg,tasmin_IPSL-CM6A-LR,tasmin_MIROC6,tasmin_MPI-ESM1-2-HR,tasmin_NorESM2-MM,tasmin_UKESM1-0-LL
1991-03-01,74.9139,72.6943,77.8592,63.9442,32.7195,62.3634,79.4444,57.1864,1.27545,0.552244,1.98345,7.53987,0.860265,-2.77556e-14,0.0111846,0.0227789,0.0922758,13.8768,13.9281,17.3014,21.5147,20.7431,19.4058,18.2037,6.86987,9.01542,7.96421,8.83369,7.98909,11.2857,9.98766
1991-03-02,63.1611,74.1634,60.719,55.2123,32.4504,72.469,73.5609,57.8679,0.00759297,-2.77556e-14,3.31521,0.0137233,-2.77556e-14,0.0517082,0.0916378,0.0297688,-2.77556e-14,14.9283,16.7222,19.0557,26.6101,18.3673,21.2378,20.6153,7.93917,8.01806,6.76223,13.0125,8.47683,11.0082,7.93436
1991-03-03,58.5425,82.1776,64.4928,53.8574,58.7419,66.9846,78.2918,57.6374,13.3642,-2.77556e-14,7.55462,4.98811,-2.77556e-14,1.11279,0.189318,0.137129,3.1121,13.5181,18.6367,20.6237,19.5111,16.4399,19.2171,20.1238,8.42874,8.59345,8.61637,12.1472,8.78902,11.1388,9.03285
1991-03-04,61.0064,75.9742,69.5882,49.14,71.8718,64.2082,76.8449,79.0849,14.9367,-2.77556e-14,2.51836,2.13719,-2.77556e-14,0.00759297,1.03193,0.0456617,8.09108,14.1381,15.218,22.2693,21.086,18.0275,19.497,15.391,6.38532,7.72091,10.5218,10.77,6.8226,10.9649,10.6795
1991-03-05,56.3755,65.7468,73.2778,61.0557,74.5801,66.4015,56.0966,66.3865,5.44858,-2.77556e-14,0.0369507,1.742,-2.77556e-14,0.291002,0.031604,-2.77556e-14,0.0863646,16.9877,14.4568,21.4548,20.8399,18.0078,21.9307,17.0602,5.31259,8.48682,10.1953,11.6112,6.25343,10.9411,8.58737
1991-03-06,66.0636,64.5799,63.0286,69.1643,60.3401,62.7807,42.5197,60.7341,1.71015,1.25115,0.107775,0.0283889,0.103242,-2.77556e-14,3.66483,-2.77556e-14,-2.77556e-14,18.1823,19.9936,19.7695,23.225,19.0871,24.176,20.6764,8.26705,7.62441,10.3179,11.2614,8.20887,11.7606,7.90812
1991-03-07,74.138,72.8404,81.6244,66.6078,57.1329,62.249,41.9377,60.5755,0.0500425,3.38303,0.0303719,0.323899,-2.77556e-14,-2.77556e-14,1.87909,-2.77556e-14,0.00759297,17.8722,16.3938,19.9954,23.3469,15.8773,25.5308,21.9837,7.10492,9.4712,9.37605,12.5683,7.67653,13.0335,8.50969
1991-03-08,83.1226,65.8723,67.2016,71.0584,60.1674,56.3597,43.9682,72.9306,0.00759297,4.76098,0.0151859,1.99736e-06,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.555335,16.0223,18.9471,20.2106,22.4871,20.8902,28.0631,17.525,6.59618,9.00794,9.41335,11.3303,7.61511,13.9122,9.97849
1991-03-09,73.2954,61.9241,45.9865,68.8827,47.1215,44.1594,59.6478,79.4215,0.376087,0.448017,-2.77556e-14,0.215749,0.0853933,-2.77556e-14,-2.77556e-14,3.25388e-05,0.973819,19.2201,25.1363,21.6795,25.6524,25.5333,24.8154,18.6441,6.07361,12.0871,10.0762,11.2605,9.59087,12.523,9.79725
1991-03-10,65.0374,66.1756,70.4298,61.8937,33.0627,34.0582,73.9095,74.5991,0.275817,-2.77556e-14,2.27768,8.11023,-2.77556e-14,-2.77556e-14,-2.77556e-14,10.0694,-2.77556e-14,19.2183,14.0384,23.5194,25.8863,27.9407,17.9932,19.698,8.01204,8.1588,10.2691,13.3186,13.5686,9.11772,8.20366
1991-03-11,55.0344,81.326,76.9616,38.9684,36.6324,51.9543,66.7271,64.6072,0.467585,-2.77556e-14,7.01641,5.98608,-2.77556e-14,-2.77556e-14,0.013069,31.6703,0.00759297,14.0492,13.6101,28.8852,27.4945,26.0633,13.0609,20.6931,9.2588,7.71311,12.4348,12.3313,13.0518,7.10753,9.68364
1991-03-12,47.1795,69.7508,82.6298,48.8014,36.5707,74.3294,70.6674,70.4846,-2.77556e-14,-2.77556e-14,0.281909,6.35455,0.187861,-2.77556e-14,0.176735,13.7707,0.335983,15.8429,10.4698,24.9554,28.0758,18.7738,13.7374,18.2729,7.09415,7.28969,12.1843,12.6634,10.1038,8.85582,10.4021
1991-03-13,48.1021,69.5868,69.6605,77.8046,38.3488,71.1096,68.3009,71.272,1.2141,-2.77556e-14,0.0393547,0.912286,1.85055,-2.77556e-14,0.247775,2.38615,0.0151859,16.4447,13.6795,15.7339,28.7524,16.3138,15.1239,19.942,6.31628,6.33013,7.32353,13.9451,8.64017,8.50912,9.2763
1991-03-14,51.1368,61.0496,60.8781,58.5959,45.1194,63.1553,62.0711,62.735,2.79481,0.00759297,-2.77556e-14,-2.77556e-14,0.538416,-2.77556e-14,-2.77556e-14,0.0151859,-2.77556e-14,19.2537,14.7901,17.1953,27.7159,18.3366,18.8485,22.1505,7.26122,7.17782,7.13611,13.761,7.08204,7.94803,10.0586
1991-03-15,50.568,59.8565,61.9285,47.0585,41.8265,60.9948,63.2603,45.1764,1.57776,-2.77556e-14,-2.77556e-14,0.594239,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,19.8053,14.6625,20.632,29.9445,21.188,17.5291,25.058,7.83299,8.56909,10.1774,14.2194,8.39128,9.56876,10.9589
1991-03-16,68.1515,68.3159,63.2191,40.7256,30.5899,64.0558,78.7144,42.0594,0.0626526,0.144907,-2.77556e-14,0.923615,-2.77556e-14,-2.77556e-14,-2.77556e-14,15.8492,0.023029,18.633,15.5555,22.9541,31.7141,20.5672,16.5386,24.6498,8.08585,7.07645,10.858,15.2295,8.93858,8.96325,11.8717
1991-03-17,80.597,73.4407,60.2669,31.4713,17.853,66.2857,77.9959,70.0955,0.029635,0.816796,0.295277,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,1.80003,2.77219,18.0566,19.9021,24.301,32.7045,20.6694,18.5592,19.6302,7.56111,7.45032,12.0865,19.7376,9.41289,10.2973,12.1218
1991-03-18,71.2841,66.9829,53.8468,37.0946,20.5796,51.4808,72.854,77.553,0.127499,0.0295757,-2.77556e-14,0.0227789,-2.77556e-14,0.00759297,-2.77556e-14,-2.77556e-14,0.848755,20.0313,24.9778,21.9114,32.882,23.8024,20.4649,19.5933,7.86463,13.3221,11.895,20.4354,10.1272,10.3629,9.96191
1991-03-19,66.2004,62.9122,72.8198,57.1829,54.8383,33.9725,59.9504,71.9713,0.0640805,0.00759297,-2.77556e-14,0.58474,-2.77556e-14,0.428692,-2.77556e-14,0.187058,0.133551,21.6805,19.0478,18.5679,26.0221,25.8625,24.5717,18.7057,9.47578,11.8121,10.9615,12.3301,10.7395,11.4272,9.11886
1991-03-20,82.6203,68.1303,63.5325,54.4875,67.6274,51.7865,45.6237,65.0621,0.578985,4.89264,0.00873564,0.0987623,-2.77556e-14,0.183449,0.00759297,-2.77556e-14,0.0596802,19.9906,16.1006,19.8284,19.7256,25.8399,28.9222,19.4844,9.36978,9.5549,10.486,11.2962,11.7357,13.8745,7.18065
1991-03-21,79.8545,64.4123,57.8117,44.7467,64.5465,69.6421,47.895,67.3438,-2.77556e-14,1.119,1.91311,-2.77556e-14,-2.77556e-14,0.0867505,0.0537494,-2.77556e-14,0.00759297,14.9812,20.5039,21.6011,19.8295,21.4591,27.6868,19.7443,7.96885,6.70412,11.1763,10.6053,9.70357,14.6814,8.0699
1991-03-22,74.9153,58.3947,55.0761,49.7656,75.2207,81.0229,42.651,79.9043,-2.77556e-14,0.167508,0.0872134,-2.77556e-14,-2.77556e-14,7.87905,0.262831,-2.77556e-14,2.22005,14.2546,23.1487,22.5938,18.3346,19.2898,32.4845,19.3769,6.81701,7.57007,10.8649,11.634,9.10462,15.6828,8.95395
1991-03-23,62.3486,66.0268,54.7746,50.6426,85.6005,64.6818,35.053,78.7129,-2.77556e-14,-2.77556e-14,0.12769,-2.77556e-14,-2.77556e-14,31.6703,0.304011,-2.77556e-14,4.89086,15.7202,23.3698,23.2798,14.0622,19.6688,33.573,14.9378,6.75309,9.78898,11.247,10.4023,9.48874,19.4044,5.17385
1991-03-24,72.5927,66.6259,58.4028,34.1743,84.4319,47.6835,50.311,41.3792,0.0130465,9.13622,0.0497626,-2.77556e-14,-2.77556e-14,18.2801,-2.77556e-14,0.49483,0.842516,17.6906,23.4175,23.8974,14.6926,26.065,29.6284,12.8725,8.14935,9.76028,12.417,10.0712,11.0092,13.8855,3.93793
1991-03-25,86.9443,76.846,50.3354,22.9194,67.0088,58.4443,54.9739,39.9176,0.307642,13.2014,3.95118,-2.77556e-14,-2.77556e-14,0.107745,-2.77556e-14,-2.77556e-14,0.0588154,16.0852,28.4519,24.2595,17.3482,22.2168,23.9061,15.3082,9.79996,8.87815,13.6616,9.29673,11.4617,12.5984,3.95515
1991-03-26,85.4258,72.4244,41.9017,17.963,59.0773,52.3573,69.5755,54.2106,0.521839,2.08358,0.214707,-2.77556e-14,-2.77556e-14,0.502655,-2.77556e-14,0.270604,0.103226,18.6522,30.0163,23.9108,20.6218,27.195,20.7932,17.1539,9.15145,13.0714,13.7283,9.46677,10.6417,13.1475,0.714165
1991-03-27,68.0327,66.6381,45.7963,30.2314,47.0957,44.8794,71.3379,69.1085,0.078273,0.063563,0.0353474,-2.77556e-14,1.88803,-2.77556e-14,0.766077,0.0303719,0.0152455,20.2567,31.0917,25.9605,28.2019,25.5279,21.2661,17.3794,8.84911,12.9688,12.3918,13.6242,18.2673,11.96,6.74297
1991-03-28,62.7352,66.5671,49.4182,69.469,37.0142,59.2247,53.823,58.4813,0.0151859,-2.77556e-14,-2.77556e-14,-2.77556e-14,5.01448,0.0715568,0.107311,0.158699,-2.77556e-14,21.7656,29.3748,23.8471,31.1098,25.7664,26.6321,20.4782,9.56481,16.6968,12.5808,18.1456,14.8563,11.321,5.81825
1991-03-29,64.7287,69.2502,53.8642,59.6254,68.0578,64.5555,54.7249,46.2833,-2.77556e-14,0.0151859,1.91033,0.0303719,-2.77556e-14,0.405067,1.27056,-2.77556e-14,-2.77556e-14,19.6635,30.9876,20.8491,19.691,22.3936,27.1842,23.0478,9.71773,14.3194,13.0388,9.24006,12.7774,14.551,7.74137
1991-03-30,73.2012,68.0749,71.4519,69.5407,60.6425,56.3599,63.753,38.2851,-2.77556e-14,3.36731,2.95471,0.977517,6.47134,0.0151851,0.0454991,0.76727,3.40648,14.921,17.8849,20.1168,18.5784,24.5365,25.7216,26.1445,8.49218,12.0797,10.9697,7.57349,10.9259,13.0714,10.7974
1991-03-31,78.8024,66.004,60.3697,72.1392,68.1853,56.877,45.1116,43.6129,-2.77556e-14,3.26676,0.236031,6.78782,2.93281,0.0229181,0.0210685,5.60636,2.51575,18.0003,14.9073,19.113,18.3196,30.7943,29.9112,27.2258,9.30336,8.65832,10.1158,6.90996,12.4044,18.2868,13.8795
1991-04-01,70.4374,63.1143,55.1236,68.9252,59.607,59.6998,60.3363,66.9757,5.33455,2.52444,0.694992,-2.77556e-14,3.82059,0.0705959,0.00759297,-2.77556e-14,0.0151859,18.9385,17.9491,18.515,21.2218,22.8491,24.4185,21.0802,9.86411,7.86393,12.4862,9.79362,12.4276,13.3649,12.6078
1991-04-02,59.3094,58.3085,42.3252,84.4924,47.5631,48.1959,65.8044,63.6753,-2.77556e-14,0.00717855,0.0809967,-2.77556e-14,5.37567,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,19.2617,25.0646,16.4388,26.3652,22.6018,20.597,22.0566,9.61063,5.27042,10.427,12.3084,12.9517,12.5118,10.8188
1991-04-03,55.6919,46.8426,42.3854,62.6939,44.8125,51.7832,58.6172,59.769,1.89468,-2.77556e-14,-2.77556e-14,0.0192207,0.318465,0.177714,0.0411191,0.0303719,-2.77556e-14,27.0638,27.2378,17.5605,27.3964,23.0696,18.9662,24.2852,8.57501,11.5618,9.28829,13.2413,12.9537,11.8327,12.5499
1991-04-04,67.3376,29.7993,78.979,56.7437,61.1101,70.6818,63.6719,59.9389,1.59899,2.69152,-2.77556e-14,1.30047,-2.77556e-14,1.12027,2.28006,0.00759297,0.00759297,33.0376,18.47,20.4301,20.0369,18.0376,20.7389,23.1657,14.0539,10.1421,8.39745,11.9872,11.8153,11.0827,12.3168
1991-04-05,73.3902,35.5774,75.2641,52.3916,71.1875,55.5512,60.0121,62.2423,3.97566,3.2144,-2.77556e-14,0.972674,-2.77556e-14,0.0544556,1.05836,-2.77556e-14,0.00759297,31.8271,17.064,24.6324,20.0915,18.4553,22.9547,20.4744,16.2797,10.4289,11.1398,10.8385,10.7986,11.5356,12.3409
1991-04-06,67.3132,35.8111,71.4619,52.0132,65.3219,55.6965,59.8962,60.2651,0.155444,0.309023,-2.77556e-14,0.433328,-2.77556e-14,-2.77556e-14,0.267359,-2.77556e-14,-2.77556e-14,32.3316,18.6674,26.0135,21.4865,19.3172,22.2577,23.0474,17.0147,9.90909,12.3119,10.4548,9.8848,11.528,11.624
1991-04-07,66.2686,39.8112,62.5375,54.2977,56.6256,56.6547,46.3591,66.2913,0.127088,0.00759297,-2.77556e-14,0.0646712,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.00759297,0.00759297,33.2564,20.7547,26.1019,25.2304,21.0778,26.5331,23.6279,17.8561,9.56407,12.9662,12.0254,8.49604,12.6039,11.9052
1991-04-08,53.5728,52.986,44.4706,38.6683,40.0546,57.0793,35.8201,69.7699,-2.77556e-14,-2.77556e-14,0.00759297,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.00759297,-2.77556e-14,26.5123,26.3434,29.4064,28.0962,20.895,27.5971,25.1399,14.7442,8.30779,14.0461,13.5664,10.9191,15.6279,12.0915
1991-04-09,55.7409,57.3435,32.3352,29.6438,34.867,54.5171,48.3838,61.5936,-2.77556e-14,-2.77556e-14,0.829429,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.00759297,-2.77556e-14,22.0837,29.3348,33.9176,30.1778,21.8415,27.2631,26.0588,12.9637,10.0059,16.8454,14.0769,9.25328,14.7355,12.4434
1991-04-10,49.3811,59.3579,33.4381,66.9698,31.6049,47.622,59.1892,59.0706,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.917826,-2.77556e-14,-2.77556e-14,0.0924035,-2.77556e-14,24.6469,30.354,23.191,30.0729,24.9161,26.0286,25.6026,12.3552,12.5049,15.1207,16.9091,10.7291,13.2572,12.837
1991-04-11,61.974,51.9196,61.1858,64.6447,27.8467,43.8499,55.6164,62.4003,-2.77556e-14,0.897691,0.00759297,0.570593,0.654252,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,28.6641,22.1568,25.6855,30.076,29.0217,25.8958,25.2696,13.7842,13.413,12.9118,18.4265,12.4786,12.5773,12.8122
1991-04-12,56.0064,62.9158,74.5094,55.2184,43.2844,40.5107,50.8753,58.0209,0.0151859,0.0151859,1.64895,0.911196,0.166559,0.0298561,-2.77556e-14,-2.77556e-14,0.728255,26.2205,18.9052,19.1223,30.49,31.1897,26.2734,28.1654,17.1934,12.6185,10.1225,14.3774,14.4826,12.6918,12.2995
1991-04-13,51.8093,64.8417,60.5851,35.9936,57.9481,37.3379,43.9055,50.8109,0.0741895,-2.77556e-14,1.80185,4.17802,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.191375,21.071,20.9198,19.6179,24.0572,31.7029,28.885,26.5152,12.6126,10.593,9.77364,13.1749,17.2215,13.9567,13.7161
1991-04-14,52.3162,69.2244,70.5641,32.8628,54.2715,38.7399,30.799,48.015,0.00759297,-2.77556e-14,3.02179,11.3256,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,16.5941,17.0675,25.3965,26.9061,33.1467,32.7581,26.0974,10.4435,11.313,9.9233,13.3179,16.9528,17.0769,12.4678
1991-04-15,54.7799,59.2352,74.4789,32.8116,40.2136,40.71,43.7527,51.3713,-2.77556e-14,-2.77556e-14,0.00759297,3.41788,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.745447,21.8473,16.1443,28.5254,31.507,32.825,31.6933,27.3509,9.81758,11.3112,13.3602,14.7129,17.0473,15.3382,13.4668
1991-04-16,53.7354,50.1529,59.6747,56.4039,29.4546,35.5556,69.229,52.6474,-2.77556e-14,-2.77556e-14,-2.77556e-14,2.19883,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.00366835,0.11097,26.0802,18.4441,21.9926,33.9484,32.9833,22.505,24.3025,12.1161,8.43581,12.1249,16.7366,17.5482,13.226,13.0254
1991-04-17,47.5661,43.9512,59.5879,56.986,37.5059,35.4669,64.2791,52.9868,0.00759297,-2.77556e-14,-2.77556e-14,0.899019,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,28.9544,22.2654,21.5814,30.9224,34.2247,23.5673,22.74,12.4651,12.2291,11.1649,16.6478,18.3458,12.8125,11.2841
1991-04-18,31.7319,30.0106,84.634,45.4062,32.0497,37.6135,49.2639,43.4519,-2.77556e-14,-2.77556e-14,-2.77556e-14,5.65163,0.0303719,-2.77556e-14,-2.77556e-14,-2.77556e-14,2.49034,32.5751,16.9994,20.3003,33.1458,35.2507,26.9345,27.3832,14.2343,11.01,10.3975,15.8394,18.5622,13.3627,13.1666
1991-04-19,24.9588,33.6567,71.7926,40.6982,43.4653,39.2024,31.1302,51.1756,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.42699,-2.77556e-14,0.333822,-2.77556e-14,-2.77556e-14,0.132544,29.7635,18.7485,23.2435,30.9054,33.1872,33.7058,26.7383,17.3305,11.3682,10.979,16.6907,18.8975,16.4753,13.4953
1991-04-20,24.901,41.5851,60.3772,47.6597,56.4368,45.2698,41.4638,51.8136,-2.77556e-14,0.291807,-2.77556e-14,-2.77556e-14,-2.77556e-14,1.29124,-2.77556e-14,-2.77556e-14,-2.77556e-14,26.8499,23.0008,22.8411,24.9495,30.0329,32.2482,26.4911,16.7129,8.78217,12.6054,14.2605,17.1521,15.2559,13.1187
1991-04-21,37.439,46.3165,50.777,46.71,51.1081,31.1531,41.3158,52.3581,-2.77556e-14,0.383607,0.00759297,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,26.5622,26.1758,26.2961,26.7643,30.1515,30.7627,26.1015,16.2558,10.5572,12.3169,13.3489,16.404,13.7654,12.6359
1991-04-22,68.0646,62.9623,43.6066,25.1756,55.0476,17.6099,42.4916,46.4745,0.0606611,1.06164,1.5132,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.00759297,-2.77556e-14,-2.77556e-14,24.6095,30.3518,31.8312,26.6411,33.164,29.0104,24.6542,16.2716,13.3165,15.8969,13.5291,17.951,14.592,13.6099
1991-04-23,57.2681,72.9883,50.6003,37.5251,58.6023,45.2122,57.6879,37.1129,-2.77556e-14,0.0151859,3.23004,1.02598,-2.77556e-14,0.317876,0.121742,-2.77556e-14,0.181706,23.4988,27.7406,29.4549,25.9317,28.079,24.2661,27.757,16.3954,15.0165,15.1108,13.6129,15.5108,13.6917,14.1846
1991-04-24,54.5599,63.2025,68.4714,48.1993,61.8614,72.1272,62.6468,24.3241,0.0151859,0.138692,0.635196,2.55268,-2.77556e-14,0.0289622,0.777103,-2.77556e-14,0.0397302,25.243,18.8301,26.2706,22.4217,23.6414,23.7627,29.9942,14.3738,13.7331,13.9393,13.1134,14.353,13.6558,16.5407
1991-04-25,47.6458,56.4146,65.3704,45.4492,61.4947,47.2856,47.4745,18.5998,0.776745,-2.77556e-14,0.753277,2.52519,-2.77556e-14,0.0164047,0.0303719,1.2273,0.00759297,26.8858,18.3783,27.2685,22.691,27.0372,29.7198,35.6857,13.7656,12.6677,13.7019,12.9698,13.4533,13.3773,17.2088
1991-04-26,47.8281,65.5109,51.6146,47.059,56.4902,47.8746,60.6146,25.29,-2.77556e-14,-2.77556e-14,0.986509,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.0917179,0.327068,0.763441,24.45,22.284,26.6314,25.2257,26.4808,20.9925,35.2332,15.0501,9.83987,13.636,13.2644,15.3075,13.4382,18.4704
1991-04-27,46.0338,56.433,44.2381,41.7204,56.7484,60.421,60.7565,66.4398,0.0977761,-2.77556e-14,-2.77556e-14,0.00759297,-2.77556e-14,-2.77556e-14,0.273395,0.348272,0.256656,29.7316,25.5905,28.3896,26.5264,25.3998,21.3486,23.3647,14.6963,10.0055,13.4202,13.9942,14.403,12.7267,15.4032
1991-04-28,48.9588,43.9455,50.5792,31.3288,56.1408,52.4472,58.4671,50.9244,0.0151859,0.00759297,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.0783002,0.0122642,0.0819603,34.7728,26.3542,36.8633,27.5562,25.8322,21.8832,22.4578,18.229,13.6536,18.0998,13.863,14.6418,12.48,13.4506
1991-04-29,46.244,55.3507,58.9848,54.9084,51.0955,56.4571,53.1429,59.6834,0.0340297,-2.77556e-14,0.0303719,-2.77556e-14,-2.77556e-14,-2.77556e-14,1.26872,-2.77556e-14,0.0151859,31.6657,23.1917,26.8523,27.6212,22.9805,26.5769,22.489,15.0375,13.0234,13.3731,14.3518,13.6518,12.6157,12.2188
1991-04-30,38.8039,52.2899,53.3023,48.9102,44.5914,53.9534,38.4448,61.5409,0.101923,-2.77556e-14,0.0026437,-2.77556e-14,-2.77556e-14,0.0151859,1.76029,-2.77556e-14,0.0665869,25.1204,22.7443,22.9083,26.0931,23.3953,31.2947,23.2997,13.3899,13.57,12.5773,15.1355,12.9749,15.8505,12.42
1991-05-01,33.7995,51.7893,52.8729,41.079,30.0909,51.9685,43.4486,55.5387,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,27.3982,25.219,25.982,32.9977,24.6276,29.323,25.6426,12.2801,11.933,12.4709,15.5281,14.0022,14.6719,13.4977
1991-05-02,35.3667,39.293,49.2456,23.2027,35.9119,37.7913,50.3966,57.5965,0.211387,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.00759297,-2.77556e-14,-2.77556e-14,-2.77556e-14,33.5414,27.4755,32.973,29.1034,28.0334,23.6218,27.4438,14.2486,12.3078,15.5555,16.8433,13.5076,13.3594,12.8933
1991-05-03,58.2057,35.5935,39.1734,19.7444,48.9245,29.1118,41.1082,48.7448,-2.77556e-14,0.0443101,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.84568,-2.77556e-14,36.1015,29.6885,37.8418,28.2413,32.7949,30.6097,29.0529,17.8256,14.0814,20.6227,14.6079,17.3243,15.8772,13.4688
1991-05-04,60.3523,39.1836,30.3965,20.5507,51.6465,20.7785,40.3261,30.7575,-2.77556e-14,0.0386668,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,1.9638,-2.77556e-14,34.1373,30.6105,37.7682,25.8332,35.8288,35.3529,31.6567,17.339,14.9848,21.6781,13.2971,19.0402,18.983,15.0067
1991-05-05,54.7888,54.8508,31.2855,25.1665,49.158,36.0768,66.84,22.8793,0.844011,-2.77556e-14,0.00759297,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.0198848,-2.77556e-14,27.8582,31.9009,39.6977,27.2445,31.0196,22.6432,32.7216,15.8298,15.4865,21.8544,13.9785,19.5869,15.2518,17.2408
1991-05-06,54.6049,51.9688,32.2925,31.468,52.8989,41.4319,60.498,21.2947,0.815711,-2.77556e-14,0.00759297,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.100638,-2.77556e-14,27.3447,32.6212,36.5531,25.6124,34.6064,22.2915,33.5161,14.7627,16.5328,22.3923,14.3627,17.9377,13.863,18.4348
1991-05-07,51.9926,39.468,41.9887,33.5301,53.0526,55.281,52.1756,17.0849,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.0633904,0.0506543,-2.77556e-14,29.9578,29.7208,37.3758,26.6587,23.773,24.756,34.9519,14.2794,17.6892,21.7476,14.138,15.2096,13.102,18.0957
1991-05-08,46.554,29.1352,42.1517,27.8833,43.2752,48.3192,36.9548,17.3317,-2.77556e-14,-2.77556e-14,0.00759297,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,2.03178,-2.77556e-14,34.5391,28.8309,41.5073,30.5384,25.2074,34.1921,35.4253,17.7283,16.5561,20.6802,15.4445,14.2796,17.6862,18.5043
1991-05-09,41.0396,45.2926,35.5337,61.0858,35.4143,33.1441,64.1473,22.9103,-2.77556e-14,-2.77556e-14,0.00759297,-2.77556e-14,0.208825,-2.77556e-14,-2.77556e-14,0.368705,-2.77556e-14,33.0984,30.9576,24.5933,33.0348,29.6291,24.6386,35.6478,17.7118,15.7987,15.5996,17.3792,14.0896,14.2339,19.2377
1991-05-10,57.8656,55.1205,28.1496,54.4964,33.1465,28.1224,57.0815,33.3836,-2.77556e-14,0.157821,0.098035,-2.77556e-14,0.0428154,-2.77556e-14,-2.77556e-14,0.00759297,0.569254,26.9025,32.8202,28.2124,35.1476,31.5728,24.1104,35.2812,15.2207,15.5503,14.8977,19.2818,16.3043,13.8085,21.9868
1991-05-11,62.1082,45.3779,27.5865,48.0714,29.5686,20.2161,50.8431,47.7559,0.0160209,0.87253,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.236413,29.078,33.455,29.3497,35.5384,32.8845,26.422,34.2711,14.4026,16.8157,15.8856,20.4855,18.5018,13.9232,23.8353
1991-05-12,66.1657,32.4411,25.7621,30.52,30.7973,16.1501,46.9336,51.0807,-2.77556e-14,2.30186,0.0298579,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.367051,34.0529,34.7888,33.4563,35.3271,35.0408,27.8701,36.0972,18.4472,20.5348,17.7864,19.6138,21.6055,13.8457,24.0048
1991-05-13,61.1642,43.7128,36.7169,20.6215,39.1751,36.9116,48.8905,49.0523,-2.77556e-14,1.40309,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.0318295,30.4757,30.6639,34.8589,31.1174,32.3152,28.8975,35.4085,16.8391,19.3118,20.36,18.253,20.4729,13.5613,21.3967
1991-05-14,66.3509,63.929,39.3483,19.6116,48.6298,45.2525,47.1289,50.6124,0.103366,1.72665,2.28959,0.0151859,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,21.0278,35.3769,36.2584,29.9,31.0518,27.5976,34.621,14.7714,18.2547,21.4436,17.0989,19.334,13.2433,20.4117
