"TIME";"Date";"Hour";"Irr_vol_m3";"Irr_deficit_m3";"Soil_moisture"
2024-10-28 02:00:00;"2024-10-28";2;4.38936176173361;3.07255323321353;27.2097391421262
2024-10-28 03:00:00;"2024-10-28";3;4.46574214851451;3.12601950396016;27.1968374312459
2024-10-28 04:00:00;"2024-10-28";4;4.61845045237173;3.23291531666021;27.1695817677581
2024-10-28 05:00:00;"2024-10-28";5;4.84743320366657;3.3932032425666;27.1279922802428
2024-10-28 06:00:00;"2024-10-28";6;5.15260917359317;3.60682642151522;27.0720897716576
2024-10-28 07:00:00;"2024-10-28";7;5.38142840608902;3.76699988426231;27.0315870405414
2024-10-28 08:00:00;"2024-10-28";8;5.65586687430477;3.95910681201334;26.9812375549449
2024-10-28 09:00:00;"2024-10-28";9;5.93024547192887;4.15117183035021;26.9332148437738
2024-10-28 10:00:00;"2024-10-28";10;6.18921043026285;4.33244730118399;26.8852487505117
2024-10-28 11:00:00;"2024-10-28";11;6.4481450202829;4.51370151419803;26.8400926031119
2024-10-28 12:00:00;"2024-10-28";12;6.69168386394564;4.68417870476195;26.794989470449
2024-10-28 13:00:00;"2024-10-28";13;6.91991548797123;4.84394084157986;26.7526926403777
2024-10-28 14:00:00;"2024-10-28";14;7.14814820028996;5.00370374020297;26.7132003184651
2024-10-28 15:00:00;"2024-10-28";15;7.33058364107408;5.13140854875186;26.678530488236
2024-10-28 16:00:00;"2024-10-28";16;7.48264588400453;5.23785211880317;26.6520045036246
2024-10-28 17:00:00;"2024-10-28";17;7.60427260727339;5.32299082509137;26.6308474548631
2024-10-28 18:00:00;"2024-10-28";18;7.72578666297665;5.40805066408365;26.6069158890273
2024-10-28 19:00:00;"2024-10-28";19;7.78653809587941;5.45057666711558;26.595068580545
2024-10-28 20:00:00;"2024-10-28";20;7.80178252267036;5.46124776586925;26.5938550196952
2024-10-28 21:00:00;"2024-10-28";21;7.81698189109279;5.47188732376495;26.5912801213894
2024-10-28 22:00:00;"2024-10-28";22;7.83218230225457;5.4825276115782;26.588747042486
2024-10-28 23:00:00;"2024-10-28";23;7.84738374110771;5.4931686187754;26.5862550750023
2024-10-28 00:00:00;"2024-10-28";0;7.86258619249593;5.50381033474715;26.5838035135171
2024-10-29 01:00:00;"2024-10-29";1;7.94741442565686;5.5631900979598;26.5813916552605
2024-10-29 02:00:00;"2024-10-29";2;7.94739883266711;5.56317918286698;26.5809268350325
2024-10-29 03:00:00;"2024-10-29";3;8.03861085887514;5.6270276012126;26.5665277796864
2024-10-29 04:00:00;"2024-10-29";4;8.20563831186316;5.74394681830421;26.5353731778736
2024-10-29 05:00:00;"2024-10-29";5;8.46378888979939;5.92465222285957;26.4901982953912
2024-10-29 06:00:00;"2024-10-29";6;8.79758594934516;6.15831016454161;26.4282840036522
2024-10-29 07:00:00;"2024-10-29";7;9.04028034812925;6.32819624369047;26.3844738503223
2024-10-29 08:00:00;"2024-10-29";8;9.34358436127645;6.54050905289351;26.3314078863
2024-10-29 09:00:00;"2024-10-29";9;9.63152247245394;6.74206573071776;26.2793099057281
2024-10-29 10:00:00;"2024-10-29";10;9.90418497520804;6.93292948264563;26.229989620243
